customer_unique_id,total_orders,last_purchase,avg_days_between_orders,avg_delivery_delay,is_multi,churn
0396c443fdda5498c7e9ed5b34871c5a,2,2017-05-05 08:44:58,1.1574074074074073e-05,-14.515231481481482,0,1
03dabd77cb0ed7a26fafe19e36b67742,2,2017-05-15 10:14:17,33.66275462962963,-14.452708333333334,0,1
041caba6a63ace5818387698ea85cdb2,3,2018-05-24 13:50:33,217.33344328703703,-6.620445601851852,1,0
043aee247e71edff7045664609f4d806,2,2017-07-17 19:00:49,117.27200231481481,-11.134444444444444,0,1
0451ef5a31cea3e14ce02d768d7c9943,2,2017-06-18 20:00:47,65.07719907407407,-5.204097222222222,0,1
0488328f0b499963e32a37fa42a20ca0,2,2017-09-07 12:38:15,6.25005787037037,-13.05630787037037,1,1
048dbdf8f9bbd1be87b25868d1408311,2,2017-11-06 07:59:11,19.705729166666668,-11.036863425925926,0,1
04be500031efe43d2defff8c41810543,2,2018-02-01 08:35:49,25.24630787037037,-13.265868055555556,1,1
04d3c2795b83634312bf3f86f41f7901,2,2017-08-08 20:46:53,60.131030092592596,2.947858796296296,0,1
04e495a3f45df8b41be2e934bbc16961,2,2018-01-23 20:45:59,258.99791666666664,-16.059895833333332,1,1
04fc637963fe982dd25ac58e4f4770c1,2,2018-03-25 21:20:12,0.0017476851851851852,-13.979976851851852,0,0
050555c26479bbb8ba0740c37e7454d0,2,2018-04-07 12:07:04,0.0,-7.3274537037037035,0,0
0509ab034845adb0b4c91b6f0e7b7260,2,2018-05-04 18:44:15,2.353622685185185,-8.158229166666667,0,0
053b7090271ed4dacbfe0afd6382bbab,2,2017-09-28 23:13:40,59.03893518518519,-14.446736111111111,1,1
053f7850c3ffd9726cff61c7e42af797,2,2017-06-29 21:22:47,1.1574074074074073e-05,-7.363587962962963,0,1
05669445931c028d97b7c0637b5a2359,2,2017-10-07 17:03:03,41.75725694444444,-9.471493055555555,0,1
059d1f5650f05d9fed9a6d941593f9b4,2,2018-03-18 17:01:00,74.08512731481481,5.743773148148148,1,0
05e52c1f96f8b83dd66dcdce679ff58d,2,2017-07-24 11:52:30,71.50494212962963,3.679085648148148,1,1
05edb10f73fe7d03959ff26540913b3a,2,2018-01-03 10:51:21,147.6744212962963,-12.42869212962963,1,1
05ef855308303397f1427f29470bb6ab,2,2018-03-19 09:46:20,45.44273148148148,-14.288136574074073,1,0
060f9ea0a180843fb91d4923b6d01bea,2,2018-03-10 15:40:45,0.016481481481481482,-4.149583333333333,1,0
0621c2a5979d3e887ae519620cbe2926,2,2017-08-10 09:47:46,61.73247685185185,-23.332037037037036,0,1
065938485846aa5adc196cb536de42e0,2,2018-02-23 13:47:17,261.8946296296296,-5.334409722222222,0,1
065dcef61d5f66b30d2ee51b5343d023,2,2017-11-30 21:30:36,230.95171296296297,-10.96412037037037,1,1
06a52782a04f0086d16b9c22d0e29438,3,2017-05-06 20:11:11,5.787037037037037e-06,-15.34099537037037,0,1
06d26e5230ac619719997a8cf435a69b,2,2018-04-05 21:18:26,1.5044560185185185,-9.199953703703704,1,0
0710e0c85fe7cb494d624e0863782e46,2,2018-03-21 15:06:40,0.0,-29.334097222222223,0,0
071bb277b0146da77fac31e70657815e,2,2018-04-15 20:22:16,281.25703703703704,-31.109201388888888,1,0
071fb07419a29c8ba143831082e0320a,2,2018-01-10 08:27:45,299.9788310185185,-20.245601851851852,1,1
07342638d0e0aad32c3cf0efc1a37ba5,2,2017-09-27 08:28:04,39.74283564814815,-17.09175925925926,0,1
0751ebe1c05ef7a632934adae06c6d4a,2,2017-07-23 17:53:01,51.30571759259259,-18.16954861111111,0,1
075c38f7a650b0dc822712c7a58e93d4,2,2017-10-19 21:07:40,2.3148148148148147e-05,-42.21607638888889,0,1
076b7055bea51da430d6a6fa054e5075,2,2017-06-09 19:13:10,2.3148148148148147e-05,-6.593229166666667,0,1
078f7e669cebf2fb640d0ad0dabb3068,2,2018-05-09 04:46:01,76.31315972222222,-39.22920138888889,0,0
07abcea6f64399366559afee336a7fd2,2,2018-03-05 21:47:34,1.1574074074074073e-05,-6.361828703703703,0,0
07b1b60bca2b6326fa2adb259ea4a55f,3,2018-05-09 17:16:21,21.894872685185184,1.2349247685185185,1,0
07b28cf1d8515d08ccca505e273fffaf,2,2017-03-24 13:56:45,1.1574074074074073e-05,-12.443391203703703,1,1
07bd3d18ecba2420a8934b34a26f157a,2,2018-04-19 23:25:38,2.2036342592592595,-27.116145833333334,0,0
07f61caa1c9e850c14e94854cec87545,2,2017-08-05 14:52:24,1.1574074074074073e-05,-11.25699074074074,0,1
07f765655f560c8624267665ce23675a,2,2018-04-17 14:27:45,191.9779861111111,-20.239780092592593,0,0
0802a1a217680f13264a70ddb7220823,2,2017-02-17 10:48:38,10.099652777777777,-21.587025462962963,0,1
0807baeeeaa1309effbd9a9dee41ab17,2,2018-05-08 00:06:19,40.42420138888889,0.7985648148148148,1,0
083ca1aa470c280236380973a48f77c6,3,2017-08-16 05:43:05,9.533518518518518,-29.71990740740741,1,1
0895c61a77b305efdfad13596c749c60,2,2018-04-11 11:59:18,130.89180555555555,-39.111863425925925,1,0
089bc915af34d9041b3a88a1aa84292b,2,2018-01-14 20:44:16,60.41758101851852,4.995162037037037,1,1
08c07c761592a71b85136aa4fe76a6f4,3,2018-04-06 15:28:48,119.06459490740741,-21.16208912037037,1,0
08d8ad84b0088cbeae77da4ff3817479,2,2018-05-17 09:18:52,31.37554398148148,-13.119756944444445,1,0
